"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
146306,867,5204.33204,14186.78839,114.18637,4145.41833,231.15122,38.73654,8.28803
146307,867,5543.54533,7029.18871,133.46735,1595.0868,219.26454,29.1868,21.4967
146308,867,5449.2524,10130.66413,325.59056,26998.05465,104.28729,34.86057,8.99924
146309,867,5751.01342,18814.7628,136.90073,1562.65054,209.42401,25.10063,19.93393
146310,867,5893.24145,2131.94705,92.01138,2043.28225,232.55049,32.20571,9.29777
146311,867,5854.42983,11618.13906,138.03863,3399.01851,211.4618,31.41181,11.7657
146312,867,6153.88198,6971.22846,67.56098,1415.7732,259.76471,34.69892,8.20835
146313,867,6101.81661,9723.40857,90.83139,1565.83343,249.27109,20.93951,7.97292
146314,867,6214.47057,14863.84738,128.81235,1130.91908,205.39419,23.36418,22.74391
146315,867,6343.22397,10367.6738,123.10328,4042.93251,229.48927,37.74816,9.52968
146316,867,6656.33744,20163.27623,127.07494,1339.16299,191.49319,20.6967,16.79502
146317,867,6895.26868,11426.40997,98.07152,2580.0965,257.96923,41.12626,10.46347
146318,867,7281.32855,11694.0706,100.70492,2206.77349,259.61537,39.85211,12.41532
146319,867,7708.04136,5754.43988,131.38574,2175.23526,213.42511,28.6021,15.12853
146320,867,7901.165,10844.13458,125.01902,3341.79207,245.15155,31.89678,10.08143
146321,867,8030.1487,16577.373,252.34966,7571.84274,171.71683,40.04991,21.62035
146322,867,8201.88045,9544.20272,171.72076,2506.11588,220.83742,26.47986,20.38291
146323,867,8203.11876,16792.0521,86.70633,949.09239,244.21095,39.35043,21.26084
146324,867,8272.23599,10248.17807,119.66273,4460.33032,243.54997,39.89416,8.6563
146325,867,8490.75152,3544.73068,137.14839,1438.75707,221.38273,25.32014,21.86024
146326,867,8708.25699,8233.3388,100.34979,2879.93521,238.33181,38.93858,9.32423
146327,867,8805.58594,16339.20613,123.26912,1534.08564,206.54488,23.38016,15.58826
146328,867,8934.45671,9765.21536,101.34107,3904.47356,257.55578,41.07756,7.44323
146329,867,9173.92539,10522.72219,92.85746,2933.62273,271.56782,26.5545,5.67301
146330,867,9639.07138,2450.41367,94.35401,2384.04402,237.54463,26.76365,7.1207
146331,867,9613.49129,6653.24115,98.35775,896.32851,227.75198,26.09587,19.13479
146332,867,9816.51091,17171.33364,127.87115,1432.03997,224.31694,24.96031,18.97621
146333,867,10392.14747,1967.04364,89.51714,1672.33401,230.46223,26.2029,8.8894
146334,867,10737.57637,2886.09539,102.15733,3034.63703,232.73616,29.11708,7.04081
146335,867,10809.98248,16672.77209,79.97762,654.18927,223.90724,25.23191,17.27662
146336,867,11277.56904,6808.75961,92.73055,5857.44288,263.53342,41.26718,4.34375
146337,867,11286.89655,13345.96788,110.91093,2782.17894,262.96151,43.20437,12.79929
146338,867,11404.83559,12816.29979,126.12636,4854.87017,249.32048,40.82521,8.98845
146339,867,11398.70009,16249.32198,101.93112,2299.74257,234.87436,24.62154,7.85347
146340,867,11743.40384,4577.80896,75.26984,731.56804,238.68614,23.77182,13.17738
146341,867,11700.7132,16980.01748,108.89118,3012.98119,231.07064,32.64715,8.81617
146342,867,11793.07037,16451.71233,134.01873,2787.586,223.86547,28.29036,12.2295
146343,867,12100.15121,1399.61003,123.25244,1956.53527,218.36658,25.23158,13.23127
146344,867,12065.88089,8128.0538,102.41023,5288.73561,252.6589,48.87818,6.65306
146345,867,12230.56091,14256.64593,90.81838,3870.65385,258.70392,32.43829,5.00616
146346,867,12202.88088,15229.93141,110.97405,4051.91224,236.99072,28.49288,6.11285
146347,867,12267.43701,10709.25157,113.68209,4975.06461,233.86171,37.95859,6.77906
146348,867,12321.71356,13116.50301,166.41849,18625.98705,230.69368,102.38129,9.85511
146349,867,12767.86998,15515.73421,133.97494,4863.10268,208.67018,33.3308,8.33226
146350,867,12850.84634,17813.73336,121.83772,2909.78672,219.68078,34.52201,11.81781
146351,867,12949.16334,13122.39899,122.80226,5412.49643,260.56785,41.17844,7.76449
146352,867,13034.89305,19555.1327,110.50165,1965.81407,208.09725,23.60502,10.14257
146353,867,13044.94332,12613.01508,94.24675,4469.73631,324.55514,68.86536,9.28555
146354,867,13130.67098,1604.66217,98.51034,1810.93359,237.85664,31.35543,11.53047
146355,867,13150.8266,8817.54297,151.73941,3849.01437,211.20897,30.40863,12.09898
146356,867,13296.14559,3425.39163,192.0102,9776.91507,215.33037,66.88572,16.23596
146357,867,13303.79591,3360.40169,266.81081,26949.09709,98.08734,64.67968,10.99464
146358,867,13370.46247,13516.76601,88.37348,2050.08002,258.89705,32.78302,8.76173
146359,867,13504.35971,11695.56055,104.14052,4868.19386,259.74862,44.39143,6.79872
146360,867,13487.48815,12296.73787,110.67641,6736.8911,293.60267,49.3891,6.13918
146361,867,13573.46665,17860.68087,106.80344,2984.99084,229.40841,29.41243,7.81591
146362,867,13653.87625,6553.05165,104.28019,1874.36382,236.48117,23.3362,9.45772
146363,867,13663.12097,8481.89654,145.22688,3000.70892,218.66135,38.39158,17.68684
146364,867,13679.60915,18989.56069,85.72793,2403.83882,227.51901,33.03607,7.18368
146365,867,13796.86943,19528.33873,112.91139,2086.2679,215.74687,31.21483,12.87908
146366,867,13953.14425,1471.57393,144.97026,1982.69871,225.60255,33.89815,23.48496
146367,867,13948.90112,9773.27594,90.61613,3019.06738,279.54553,37.87437,7.22107
146368,867,14020.90239,9032.43864,116.91527,3275.41744,255.8355,37.51637,10.54799
146369,867,14067.53881,12567.83999,93.49919,4328.26446,277.33442,37.67995,5.40402
146370,867,14847.64408,14738.3158,127.40336,2924.98835,251.68404,39.37266,14.48159
146371,867,14945.32274,2124.60845,128.46269,2127.29243,223.03979,30.35019,15.67044
146372,867,14918.86808,9944.97001,123.06363,6094.07725,293.41619,55.3931,9.17138
146373,867,15167.66147,16733.8229,109.28273,3330.13366,263.1224,41.60655,10.08759
146374,867,15280.48694,7576.37638,142.75661,5041.94549,228.0326,33.05837,8.9908
146375,867,15234.76047,17497.28712,104.363,3316.67193,260.69108,32.35543,7.38788
146376,867,15480.21888,10387.48284,97.71389,3785.80693,258.14929,38.66331,6.79085
146377,867,15460.60311,11398.46105,92.68436,2219.7203,329.72507,49.81276,13.09975
146378,867,15487.76388,14928.46671,84.86151,4493.80698,376.25118,70.79275,7.8247
146379,867,15706.48703,8464.69388,130.81059,5504.57283,285.96422,57.67941,11.8189
146380,867,15707.82139,1457.10041,111.07257,1035.04011,226.99414,30.9894,24.58163
146381,867,15765.10785,8929.58956,111.81901,1268.13082,291.71394,42.14553,27.47158
146382,867,15784.32106,13016.78242,121.20721,3131.60292,268.32739,34.49177,10.89244
146383,867,15767.77705,14795.47213,224.94869,20823.77279,175.89032,92.50445,14.381
146384,867,15872.48502,19725.64375,73.82,537.48617,238.24399,28.06872,20.05533
146385,867,15972.9314,8141.43344,144.38801,10712.52466,358.72226,80.70381,10.26076
146386,867,15935.82658,18385.58062,98.311,2494.89981,272.72884,40.77295,10.77077
146387,867,16045.82965,10527.69508,98.47321,2657.42553,255.32835,28.31689,7.28922
146388,867,16096.15858,2097.5876,101.09358,1869.60172,302.69604,42.32564,15.57231
146389,867,16199.93829,3733.26358,126.05101,4939.29166,283.61242,45.9606,9.86576
146390,867,16240.17104,4250.92505,16.40248,385.12435,284.46524,32.82545,4.67401
146391,867,16291.40935,14116.99815,78.48746,1660.852,314.36999,37.72966,9.88022
146392,867,16239.55472,1912.31952,170.25507,3811.74829,256.20049,47.83419,23.49685
146393,867,16505.79844,18222.85339,94.50115,1136.71178,298.46919,35.82082,19.06341
146394,867,16616.50946,15129.69729,110.03296,1172.35525,338.2111,43.09214,29.42986
146395,867,16707.13452,13010.72929,97.45579,1703.2295,282.51891,36.73484,13.92095
146396,867,16791.05922,7362.91676,106.44714,3094.59622,270.60147,37.06359,9.26144
146397,867,16792.49364,8445.53823,109.30696,1734.81389,294.9655,38.41231,17.66778
146398,867,17011.71178,16181.50432,119.58272,5937.86459,269.02792,46.86481,7.61895
146399,867,17204.07528,3584.54434,73.5679,973.71642,263.38419,29.41151,11.7037
146400,867,17205.86522,6968.19715,149.92616,7640.03804,258.67754,62.01653,11.9219
146401,867,17194.37453,11362.12072,108.94877,4284.42879,296.79584,50.55831,9.4357
146402,867,17191.64744,12415.93541,103.98948,4418.92082,332.39167,60.26948,9.92055
146403,867,17202.49042,13872.35156,143.2164,3601.0244,304.13245,51.27641,19.04115
146404,867,17239.16756,15707.80891,100.2008,2290.80766,352.84016,54.61754,16.04421
146405,867,17358.37765,13431.63732,115.29708,3289.74079,308.97759,49.02799,13.18665
146406,867,17304.9632,14950.35124,90.11465,3244.70239,390.96847,62.58681,10.67489
146407,867,17500.46335,8743.27088,179.65513,3945.83804,307.17134,44.38561,23.43146
146408,867,17401.93124,10827.23833,121.92881,5803.78422,285.36329,48.37387,8.31814
146409,867,17278.06006,12260.60902,209.33252,9576.1189,277.60251,74.706,21.86439
146410,867,17430.49602,1721.0965,148.87839,2304.28086,224.81422,29.64908,18.75297
146411,867,17464.38021,8117.61163,101.53604,1672.38207,273.22244,32.25127,13.5161
146412,867,17529.25794,17619.62518,161.66971,4798.17883,239.90206,32.55473,11.74704
146413,867,17607.60145,2420.0116,97.95594,1228.79052,273.51277,29.39981,15.63943
146414,867,17549.63871,3771.38748,79.4857,1104.23019,268.57145,30.07515,12.13417
146415,867,17590.88389,14429.88298,106.91431,3288.92445,373.17783,51.65132,12.03371
146416,867,17836.40467,16544.573,281.95015,17966.19162,211.85798,53.16067,15.09229
146417,867,17683.59673,20149.52434,139.06842,4123.54101,215.35911,29.82772,9.44897
146418,867,17806.80072,4984.95307,115.41785,4357.79272,314.77391,46.3869,9.5287
146419,867,17794.15218,13631.35127,176.48269,4818.36054,304.00708,36.03321,15.21716
146420,867,17923.01375,8964.6359,90.09418,913.36656,327.68486,40.26919,24.23424
146421,867,17997.65311,16395.8083,85.34727,2809.3271,378.71965,63.491,11.28303
146422,867,18251.08539,15892.70223,181.21336,12052.5433,343.77327,67.90553,11.9805
146423,867,18131.91061,3018.97114,91.12436,1544.4026,250.48215,34.96929,12.91979
146424,867,18129.57849,4289.51878,119.47993,3238.44561,247.68509,35.20069,10.46348
146425,867,18236.02158,17485.18602,98.52146,1938.55166,310.99166,40.45525,13.72179
146426,867,18285.98835,5054.38109,202.34633,10219.9697,255.37205,63.23371,16.2953
146427,867,18274.49801,6504.34223,91.79844,2110.5069,276.74233,45.40499,12.37467
146428,867,18316.12047,14898.64223,123.00015,5872.95602,359.6344,49.80647,8.59077
146429,867,18318.50184,8797.26694,93.68477,1229.08551,306.46216,37.09403,17.96963
146430,867,18365.1491,12662.47083,110.18383,3482.40439,278.20573,43.01022,10.1185
146431,867,18443.7778,16008.88696,191.82266,15946.01223,421.86752,108.84463,16.09182
146432,867,18498.68292,3500.25558,101.24683,3333.30145,256.81026,40.86848,8.6096
146433,867,18414.90039,17436.89849,504.31432,96654.11019,5.17865,48.53136,8.29312
146434,867,18582.64446,7039.17492,217.4134,16120.64446,206.69835,54.42741,10.35951
146435,867,18596.04977,11048.69781,111.6061,5960.95475,280.48832,45.60334,6.51588
146436,867,18529.06045,16059.92203,432.82718,102268.82394,233.16938,94.99293,11.07759
146437,867,18441.57268,5116.03506,269.55764,16956.21782,195.82201,36.41301,10.21402
146438,867,18682.91877,11799.56426,99.81603,3848.52839,295.7441,43.88047,7.80122
146439,867,18581.67928,14328.82508,180.36418,3131.00554,304.9714,39.34848,26.38256
146440,867,18682.93531,16961.86636,234.08451,19262.35881,211.99919,48.59185,9.02043
146441,867,18645.0052,15294.26503,272.73198,21838.5015,153.33553,47.4337,10.47828
146442,867,18790.16097,15930.7137,198.61119,24456.96457,252.22859,101.82584,10.5635
146443,867,18943.76992,3574.98664,119.49851,2129.88291,226.67817,34.20391,15.29791
146444,867,18867.12866,14823.36658,198.27343,7209.63781,228.00045,47.01174,16.56785
146445,867,19172.98788,4764.08716,91.16247,792.12884,235.39455,36.28146,25.75561
146446,867,19168.75801,1168.40385,140.77785,1636.20156,196.34529,23.13496,18.60785
146447,867,19539.78391,10837.2059,128.23648,1333.36599,211.39524,25.8512,21.14468
146448,867,19480.66205,16149.90307,145.46061,2913.5844,231.1816,34.54084,16.50265
146449,867,19815.6432,13499.76677,122.37776,1041.89344,222.93192,23.13365,22.15732
146450,867,19860.64452,16740.89218,162.43506,3436.87346,179.82721,29.85128,15.09757
146451,868,2010.99402,1990.05621,114.00935,1056.3595,98.34071,20.97643,17.46977
146452,868,2146.89901,18713.86586,14.48404,325.68458,82.46549,17.87357,3.19407
146453,868,4079.33312,14621.11049,95.4037,2160.77048,101.45407,28.64137,8.45947
146454,868,4325.76141,14332.12241,165.69029,2112.87706,108.46094,28.20037,23.8836
146455,868,4913.00382,17538.60275,170.55876,2342.15329,98.33249,25.46828,20.71073
146456,868,5110.29037,10069.91731,253.09303,8483.96149,65.79626,29.80969,14.6681
146457,868,5067.73122,1348.11729,187.54908,2884.60249,76.23994,21.73033,17.46711
146458,868,5148.89927,10059.73271,373.65843,26800.8516,0.00001,31.25749,10.66602
146459,868,5218.48923,14162.91322,116.63915,3923.41991,113.81952,27.69027,6.71866
146460,868,5561.3954,7027.64035,121.11369,2264.69268,111.6717,25.71556,11.3287
146461,868,5787.17827,18868.81771,68.16917,730.37456,102.05196,27.60171,12.74766
146462,868,5891.06655,2131.53668,126.4559,3611.15713,88.17505,30.44504,9.16165
146463,868,5978.41808,10076.18732,121.24036,2551.02509,138.40338,38.49457,14.75172
146464,868,5989.96766,9058.7266,136.48042,1595.18232,109.21066,26.31292,20.3136
146465,868,6151.84295,6993.48178,104.93931,1377.83642,119.45083,23.72094,13.01169
146466,868,6190.61506,14840.20737,166.07442,5668.41329,58.62758,28.77677,9.39994
146467,868,6338.17334,10385.10055,121.44771,2727.29995,135.90806,37.12022,13.39458
146468,868,6356.90235,16179.65906,176.69438,3024.84077,68.93469,27.00673,18.26055
146469,868,6625.73436,20170.80353,104.92095,1437.11331,69.96967,17.66536,9.61693
146470,868,6906.81911,11417.68324,92.8347,1632.13457,123.3129,32.12895,11.70199
146471,868,7271.49914,11687.15872,133.95992,2480.36606,109.2277,23.0244,11.31806
146472,868,7900.52564,10842.45096,97.05551,2494.16407,129.61006,22.8836,6.2771
146473,868,8281.23022,10256.49349,97.36177,3364.60333,136.8623,36.58197,7.18023
146474,868,8712.44495,8262.72235,105.65995,3037.5991,136.0653,33.64964,8.51091
146475,868,8976.28288,7195.8543,150.27691,2890.65503,86.56136,27.49101,14.25954
146476,868,9181.06954,10535.83158,164.8849,2955.65074,91.13517,30.13041,18.15222
146477,868,9576.70291,6640.20921,100.61298,4828.12797,115.96385,29.5647,4.51608
146478,868,9627.35291,2459.17768,130.66788,4023.26465,101.01783,27.6031,8.04155
146479,868,9791.13857,17151.15208,97.4159,1283.40239,114.93177,28.1677,14.25707
146480,868,10416.00269,1965.98667,123.07795,1092.76076,106.52423,22.0636,20.44488
146481,868,10742.09362,2882.59627,124.36847,2372.86912,118.05089,30.28412,13.23571
146482,868,10728.35909,6450.12735,77.38436,643.55325,123.09774,26.88214,17.56729
146483,868,10825.78219,16670.83575,107.99431,3331.81693,114.1585,28.82108,7.06079
146484,868,11281.1372,13327.5809,111.83352,6834.49552,149.19824,62.21343,7.65286
146485,868,11284.65524,6815.95515,88.14309,3542.90061,135.61066,31.01181,4.96534
146486,868,11300.84052,12979.14749,144.41757,4866.81725,125.02063,54.64989,15.29775
146487,868,11377.58559,16263.59777,88.13828,2266.37681,141.20069,39.02816,9.29803
146488,868,11524.50362,9324.00614,101.60052,4425.59157,116.64995,30.75367,5.14278
146489,868,11698.25585,16970.4431,91.26658,2614.49063,135.10755,35.36604,7.88425
146490,868,11787.16612,4579.67046,94.60505,3900.03752,135.57872,45.13063,7.16949
146491,868,11812.55408,16450.30107,111.54415,2763.86715,133.87067,29.85509,9.22292
146492,868,12054.17987,8134.61743,102.38752,6666.41387,123.78999,43.28943,4.78254
146493,868,12092.32762,1398.45265,90.16439,1634.44338,106.75122,24.91777,8.79817
146494,868,12216.93322,15211.44918,93.97884,2743.93379,130.08102,31.95318,7.24229
146495,868,12260.18071,10702.41749,111.59315,5813.07649,94.10036,39.11072,5.80833
146496,868,12244.99475,14262.90788,108.49975,4620.41158,124.01359,35.56261,6.30135
146497,868,12351.79605,13120.29264,122.09531,9790.29256,215.90635,96.93296,9.71911
146498,868,12759.76145,15513.59509,122.95183,3159.96586,99.86683,26.83004,8.81349
146499,868,12856.50403,17873.10775,112.35819,3203.99012,113.30739,42.99212,11.3742
146500,868,12947.40929,13111.76212,102.24327,4043.51386,193.12336,44.52552,7.87877
146501,868,13028.38162,12640.31554,100.50793,4073.94395,211.06156,49.44808,8.35804
146502,868,13050.66355,19571.823,82.43826,2005.69677,116.50539,30.4387,7.39818
146503,868,13122.11484,1571.93605,111.29777,1944.39161,107.25238,20.32765,9.099
146504,868,13324.63866,3375.96423,200.87437,10111.32571,129.17189,75.9032,19.41063
146505,868,13322.28305,3342.97992,146.96227,6358.25031,130.73048,63.95045,14.15958
146506,868,13372.3827,13505.74002,113.99382,3669.35589,124.27734,42.68052,10.17231
146507,868,13489.3572,11063.13433,111.36396,2216.70504,128.4649,33.89534,12.78729
146508,868,13473.21619,12318.91154,104.63541,6205.2564,164.10208,49.8418,6.04356
146509,868,13523.01309,11716.28058,97.82618,2413.82903,155.68348,37.88734,10.28785
146510,868,13570.19681,17852.86718,105.857,3411.05846,112.13559,36.46436,8.22508
146511,868,13648.90362,6528.58979,88.37535,1287.9078,114.49343,21.98016,9.51363
146512,868,13656.48205,8441.16751,103.63854,1138.08765,124.70487,26.98206,17.24406
146513,868,13679.84782,19022.74835,85.46192,1042.17033,119.15657,31.05094,15.0618
146514,868,13771.37157,19551.22577,84.19259,1372.64832,115.83618,29.38296,10.67277
146515,868,13956.26027,1429.35765,106.79477,2103.89081,107.87074,32.40343,11.93195
146516,868,14070.62107,12595.92422,95.00468,3114.15826,143.18936,32.61414,6.67221
146517,868,14738.94334,15248.42732,146.3506,2812.3873,151.69223,36.2831,18.11687
146518,868,14852.31755,14740.49887,101.50063,2652.14094,151.40358,41.97959,11.06549
146519,868,14929.39948,9931.2077,100.20215,2149.72863,175.98661,36.84672,11.71841
146520,868,15152.33011,16722.73607,97.21562,2600.93561,126.14918,33.53948,8.45993
146521,868,15277.63083,7572.75601,89.99149,3114.40515,155.75235,29.35079,5.53365
146522,868,15351.42817,8490.13643,146.28769,4106.62414,134.46294,36.90179,12.71212
146523,868,15243.09191,17514.03658,102.92685,3851.28789,133.44559,46.27161,8.66476
146524,868,15447.62653,6925.12945,98.66991,3079.79875,143.94572,45.13072,9.72491
146525,868,15483.29223,10383.36875,92.97481,3868.83104,151.40768,42.94116,6.68964
146526,868,15475.41857,11350.04119,56.45472,566.61517,165.49674,36.63019,15.43751
146527,868,15496.6766,14940.03544,84.18233,2953.19228,229.03619,72.02836,11.8334
146528,868,15540.78414,6168.06457,90.06782,1691.5877,112.00202,31.13461,10.39573
146529,868,15635.5094,9073.05488,90.41168,2518.68165,214.99014,36.28216,8.22333
146530,868,15732.12024,1480.5471,191.60505,4178.75617,77.27235,26.57021,15.34078
146531,868,15707.19779,8473.53125,94.64362,3366.64486,235.5822,59.83739,10.79483
146532,868,15818.42158,13034.51846,163.17893,5407.39986,119.74958,39.76829,12.85333
146533,868,15773.3176,14748.8031,188.45849,11528.14321,114.62719,69.6702,13.84627
146534,868,15875.52322,19732.33362,103.51467,1072.71227,113.44989,35.14129,23.47498
146535,868,15949.30249,18373.85019,111.17475,2926.28394,142.01156,49.13787,13.84026
146536,868,15976.26192,8128.72892,202.34398,26719.77309,40.3288,76.07146,7.57573
146537,868,16058.52796,10545.68331,115.13199,4318.31452,133.10807,36.0557,7.57861
146538,868,16119.4849,2154.08942,105.64931,2793.52851,167.83959,49.69989,13.30866
146539,868,16221.69579,3668.81538,98.62805,4160.1643,157.52026,48.46599,7.76455
146540,868,16330.8778,14108.52805,116.42384,2962.31591,172.77722,41.51022,12.69269
146541,868,16296.0569,1900.41029,210.10736,8485.46924,81.30566,47.27216,15.88186
146542,868,16370.98449,5270.36171,110.36782,947.08226,128.20005,36.07385,30.72215
146543,868,16361.3125,11092.70238,51.87933,350.15135,171.89354,36.44493,21.40252
146544,868,16444.25095,14761.31726,67.20324,487.59658,196.58545,30.91654,20.49759
146545,868,16546.69602,18160.49746,178.25135,3397.84911,127.53446,35.85683,21.73946
146546,868,16679.14539,13043.95434,129.95367,3456.73983,157.0673,53.43595,17.12839
146547,868,16666.32585,14066.45182,95.14165,2241.64716,201.47242,37.12801,10.30601
146548,868,16862.69538,2776.11858,143.49134,2456.02121,110.68412,31.8146,17.56719
146549,868,17017.96879,16165.24501,103.96343,4200.36686,171.80507,41.36608,7.31791
146550,868,17116.08816,1221.33464,88.11471,1113.68238,109.85999,28.06998,13.57819
146551,868,17191.06398,3602.82255,124.23966,3033.65185,125.79894,35.12542,11.9652
146552,868,17199.18454,6967.07554,133.25789,6846.96306,145.3438,63.57583,10.85406
146553,868,17172.83998,11389.60147,84.62699,1515.37821,196.74961,42.52149,13.84585
146554,868,17234.39935,12381.75563,196.74307,14980.97886,63.43499,63.99156,10.71372
146555,868,17153.29923,13875.35995,128.28781,3130.06112,182.3888,35.6954,12.51559
146556,868,17129.95219,15680.94178,228.5345,18426.36939,61.34269,49.55141,9.16004
146557,868,17269.4584,13466.76562,106.26092,1381.5046,180.43901,38.25557,20.87088
146558,868,17443.54122,14748.87109,279.75655,19592.69607,121.34207,60.51032,15.47286
146559,868,17312.66535,14987.33589,130.51009,3485.10025,201.59327,52.59814,16.8696
146560,868,17454.35353,8079.91269,114.38552,2645.14694,141.3657,34.47,11.50543
146561,868,17426.63614,8746.53618,239.06076,8466.64847,107.08008,34.7834,15.23467
146562,868,17409.65566,10824.85356,113.34976,5610.93872,156.92418,37.16152,5.90379
146563,868,17503.41915,17630.49883,199.14884,4705.0268,80.96181,32.19907,17.65279
146564,868,17524.22802,1687.52099,121.17532,2252.58045,94.17555,23.41228,10.46916
146565,868,17474.61811,3777.01579,175.0838,4571.36928,101.76827,34.14905,14.99079
146566,868,17605.01713,14433.79707,87.32862,3256.34268,263.18805,52.27474,8.46312
146567,868,17754.35467,7074.05686,99.9617,3066.32507,195.14405,43.93904,9.7545
146568,868,17703.59576,20119.85788,139.99804,4071.74537,88.905,30.56797,9.90242
146569,868,17812.87554,2325.12174,117.71251,1431.1124,108.8006,28.60136,18.48867
146570,868,17797.12705,4989.3028,123.26522,3960.05888,173.01188,50.09695,12.73579
146571,868,17802.91136,9163.89922,113.36704,926.87374,185.6127,41.03786,37.46837
146572,868,17890.29438,8614.29314,62.6861,465.4163,194.90078,33.42597,20.48724
146573,868,18067.48028,16390.71066,147.94926,5046.05602,213.80008,50.38935,14.29781
146574,868,18140.33227,3095.3336,99.10999,1116.91601,129.53646,29.46019,17.57095
146575,868,18129.07374,4323.17356,82.12343,2298.80066,155.16285,38.4602,7.97268
146576,868,18229.58399,10506.04913,117.42793,2688.54097,161.25419,41.5196,14.18331
146577,868,18207.53521,17530.3176,107.09971,1548.78419,190.85535,39.35421,19.45526
146578,868,18282.87386,6533.67926,106.66377,3131.11013,158.6813,42.742,10.5002
146579,868,18319.85034,14909.38091,111.49981,5562.67413,261.98599,45.66048,6.95819
146580,868,18381.04755,15945.30412,162.07237,11015.16847,316.89224,93.72504,14.43456
146581,868,18309.31628,8855.05187,474.28052,53428.59482,0.00001,39.98982,10.90837
146582,868,18388.95326,8972.71366,118.37243,946.61163,198.88603,39.67306,38.54239
146583,868,18357.01537,12683.36588,126.87573,4023.84022,149.0974,38.90798,10.41864
146584,868,18479.39629,3524.86771,117.78215,4385.56264,132.53491,42.81013,9.1224
146585,868,18608.68159,7038.00489,165.05875,10261.8963,147.88793,66.38048,11.4625
146586,868,18589.48222,11047.85533,93.69109,5245.28844,165.72012,41.96755,4.97776
146587,868,18571.3164,16190.16008,68.28094,1698.54931,526.89109,98.2768,18.97608
146588,868,18580.33067,16399.50217,202.33295,18015.17304,194.06845,72.04091,10.5792
146589,868,18635.29198,16909.46178,214.67407,13382.57857,114.84891,51.93182,11.59443
146590,868,18494.25983,17471.93332,180.7197,4798.18495,122.58378,34.77544,15.45985
146591,868,18589.86482,5136.60634,181.13408,3391.28376,136.08338,33.99132,21.33806
146592,868,18689.31235,11776.84279,134.16159,5119.69725,132.56821,39.50718,9.29727
146593,868,18620.09165,12134.53085,184.31197,3619.00041,119.09476,43.66909,26.40001
146594,868,18625.32744,14304.05455,351.31494,37334.746,0.00002,40.81961,8.81722
146595,868,18556.82328,14922.3315,208.80019,12088.45401,147.68575,61.9243,14.38397
146596,868,18696.37239,9101.48112,172.80543,5072.10877,120.91494,35.65113,13.7623
146597,868,18782.67185,15923.85619,226.9333,37414.55934,0,111.06146,9.80035
146598,868,18960.93494,3601.27939,114.91957,2115.98191,99.0958,29.47566,12.44348
146599,868,18841.25317,14775.54366,326.09469,21588.00109,49.39654,35.76119,11.46562
146600,868,19157.03814,4790.79359,105.98191,1195.72915,114.21967,27.10794,17.20657
146601,868,19228.01578,1201.35053,82.09631,764.82004,96.46388,24.23661,14.98975
146602,868,19250.66268,13636.72689,111.83729,1498.93585,143.77104,37.47189,20.78843
146603,868,19494.06452,16126.91699,127.52719,2713.90128,120.87332,33.39038,13.34895
146604,868,19476.66821,10879.83488,228.13079,4754.61792,61.80878,28.54246,20.24779
146605,868,19787.49878,13490.77511,333.9687,15545.32137,21.18634,27.52013,12.91367
146606,868,19765.31513,16735.44408,331.07716,18420.47339,5.13812,31.44771,12.20561
146607,869,1965.6267,1969.47177,118.02029,995.48853,129.53437,24.89459,23.20132
146608,869,2534.50242,17358.73713,74.24756,637.31952,124.6001,21.34685,13.30613
146609,869,4063.83846,14625.11119,103.35026,1588.45384,153.69961,27.03956,12.45176
146610,869,4337.3248,14265.80353,185.27909,4343.40039,99.80789,27.0266,14.08449
146611,869,5113.81958,14909.91543,135.89204,1260.89007,136.80606,26.52492,25.55314
146612,869,5223.81915,14216.68583,104.17619,1023.34256,149.53307,22.49495,16.27327
146613,869,5220.75053,17555.2802,102.63257,1213.51977,121.63816,20.37824,12.28769
146614,869,5586.48314,1473.79691,164.65941,2490.54118,115.60604,23.10122,16.64383
146615,869,5559.32168,7031.72865,115.15731,1902.18981,154.1577,35.33852,16.43826
146616,869,5803.78156,18805.57587,106.19748,1194.64599,123.55579,28.11213,17.89211
146617,869,5897.85876,2131.90572,102.3413,1540.38966,158.32721,31.66122,14.59834
146618,869,5963.64125,10024.4578,104.61845,2792.47542,161.14941,41.45118,10.99856
146619,869,6205.46188,14835.65668,96.06009,1634.771,141.29286,32.6016,12.60595
146620,869,6359.27369,10373.77986,101.51994,2878.47956,169.27971,29.46235,7.39388
146621,869,6640.95942,20158.60534,123.57737,1304.38911,104.68149,19.78514,15.689
146622,869,6891.88357,11430.85552,131.90466,2520.60909,134.9983,28.36553,13.11313
146623,869,7059.59972,7255.65932,109.50401,1352.45329,146.93165,31.27954,18.58004
146624,869,7887.45253,10872.26986,119.56698,1925.90715,141.55722,33.21115,16.42794
146625,869,8279.16971,10230.41015,100.54123,3148.06445,148.83485,23.86546,5.58445
146626,869,8991.95785,7197.44156,109.73869,4587.24621,157.23441,39.66843,7.14624
146627,869,9576.05245,6636.63786,101.08979,5676.51858,144.22085,47.92309,5.96285
146628,869,9614.56833,2459.50944,90.41835,2023.18953,160.09407,34.08025,9.58039
146629,869,9781.4866,17167.21092,115.19964,2231.22953,130.32819,30.16292,12.1335
146630,869,10747.84345,6491.39291,116.50977,919.33857,149.78838,24.37064,23.98524
