"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
136881,814,15953.90455,11357.35917,105.42077,1000.85534,113.55437,24.0661,18.10281
136882,814,16092.02223,9700.66643,101.02022,2099.56171,114.67067,37.61776,12.41117
136883,814,16217.15301,14077.39955,111.15121,1069.20286,97.54677,23.66146,18.4353
136884,814,16292.07133,8825.68397,184.75227,2511.6181,84.4561,21.14459,18.91698
136885,814,16306.66449,15170.3396,111.88204,4920.42554,110.76499,41.32964,7.18808
136886,814,16393.25302,5793.58389,204.37944,4306.36958,74.27395,24.42086,15.57671
136887,814,16387.85577,10770.87507,135.09349,2381.78626,94.40617,30.29454,15.41162
136888,814,16511.91697,2067.51815,176.91382,6915.19158,76.98415,33.59148,10.08336
136889,814,16494.97813,3371.57272,120.65776,2085.20786,85.79676,20.54372,9.9483
136890,814,16452.21805,9867.6588,82.43985,1661.0771,139.2535,34.86834,10.0212
136891,814,16678.98132,12824.31292,78.19861,1257.79948,162.33897,36.57433,12.47884
136892,814,16736.24047,18412.0254,223.45057,10573.76557,43.40887,38.00155,11.7156
136893,814,16781.10396,12290.49095,186.79566,3276.98028,105.54821,30.70216,21.236
136894,814,16774.60074,1943.66178,200.68701,9338.07008,63.11207,35.95732,10.21567
136895,814,16870.75554,2649.19925,326.2221,17206.11846,0.00001,22.38847,9.30049
136896,814,16905.7407,5274.9187,117.39919,5192.26781,182.33687,66.53371,11.69772
136897,814,16917.54593,11353.49757,117.94636,3400.08642,123.32873,30.97267,8.66914
136898,814,16949.04899,11614.59351,123.12459,2043.26134,127.72237,36.41914,17.8966
136899,814,17105.07234,6224.17926,78.42408,719.09842,121.49131,29.99875,17.91825
136900,814,17217.9548,16001.93784,277.97503,5621.81522,105.31798,29.97539,26.44526
136901,814,17082.39052,18447.58523,171.63853,5358.99176,99.62277,32.88169,11.93615
136902,814,17321.54389,12804.88194,35.43844,300.7199,125.89077,27.39883,10.69578
136903,814,17357.92691,17028.24643,95.85793,3609.53772,117.51335,35.24356,6.31788
136904,814,17386.96293,4019.63235,91.74847,769.21571,100.91396,19.2302,14.7064
136905,814,17533.49235,14869.78533,68.68846,555.01823,108.94739,22.10822,13.70436
136906,814,17574.45683,5564.78765,63.50498,403.92906,134.66503,27.61786,20.04886
136907,814,17548.33319,16001.09849,62.99756,523.62731,170.33943,32.90764,18.13709
136908,814,17715.92435,2970.56739,379.75814,22139.84656,0,25.49954,10.96244
136909,814,17856.25778,5051.62862,267.34366,9274.58009,89.69621,32.29251,16.12474
136910,814,17751.43842,7074.89496,190.3493,4940.66322,105.06372,34.32122,16.39479
136911,814,17712.41901,7353.95601,109.94583,1048.15409,175.04335,37.92789,28.97597
136912,814,17804.32942,15438.25782,112.19542,1044.57322,142.01966,28.3266,22.77091
136913,814,17828.37743,2448.31154,76.77925,384.71432,121.98422,27.00521,28.77535
136914,814,17890.792,7701.05485,115.54905,1034.78072,159.55168,35.02687,29.8379
136915,814,17922.6613,16354.98599,120.23798,1851.64343,158.46268,42.46418,21.86055
136916,814,17986.27217,871.38788,136.2082,1531.41419,73.42692,24.87395,19.96314
136917,814,17972.09402,2818.0381,154.7604,1673.16131,110.94227,27.61626,25.81079
136918,814,17936.47979,6489.48846,104.66627,1952.07968,133.07134,31.25234,11.95001
136919,814,17981.57393,14160.47147,120.05011,2151.08706,127.30092,36.76485,16.37134
136920,814,17990.06806,16051.89681,79.79915,829.48496,174.26468,39.07699,20.71791
136921,814,18060.46759,11691.11394,153.85882,2107.36488,104.9239,28.22858,20.79314
136922,814,18016.21873,13766.83344,92.18713,2559.0863,146.01593,31.53795,7.38861
136923,814,18116.78816,4909.60849,274.29605,21742.79909,0.00001,45.72331,10.27679
136924,814,18069.62533,8130.34739,224.16947,5346.38911,104.37133,32.68606,19.86699
136925,814,18164.05263,18060.64761,48.86724,400.32016,125.16883,22.50889,10.87394
136926,814,18183.44467,15347.79367,351.02051,26472.12723,0.00002,35.18081,10.6828
136927,814,18233.45447,6126.84191,218.97044,5711.6637,89.88978,32.87803,17.89553
136928,814,18256.12053,12100.78262,85.55067,1263.99799,129.00492,29.81769,12.05194
136929,814,18228.37851,15284.08602,175.81042,3200.21361,116.57507,38.37424,23.97812
136930,814,18359.11737,2510.76439,144.65035,2960.91833,124.36066,34.38539,16.00409
136931,814,18581.42634,16969.18884,207.32013,10555.03003,133.00589,46.92195,12.40758
136932,814,18500.68561,14365.56922,36.25926,225.75968,114.47905,24.82388,13.26623
136933,814,18592.18161,5561.19759,93.87257,1048.5663,119.3527,29.40719,16.87805
136934,814,18587.13345,8940.04855,60.91921,323.43856,132.90289,27.4744,23.0818
136935,814,18567.10444,19991.2406,132.97671,921.12473,72.6211,15.30311,19.82557
136936,814,18686.90001,11217.09869,101.48843,1799.05246,135.74503,29.96078,11.7474
136937,814,18743.80255,16210.83239,212.29334,19197.25302,151.38827,83.92062,12.65304
136938,814,18651.06423,18842.97124,155.57601,3599.64336,61.96483,25.72234,11.58906
136939,814,18788.3685,7257.02134,72.11092,555.73328,110.11541,17.87671,12.28483
136940,814,18847.72712,18001.17083,95.74682,492.3307,123.27262,24.98176,31.38452
136941,814,18838.81498,9857.68741,180.16743,7076.35518,63.54794,46.75094,13.94654
136942,814,18880.19827,16042.98183,190.61764,21981.8461,28.12304,112.11426,11.90426
136943,814,19005.22762,2021.23983,46.22081,309.23608,117.34829,23.24836,13.14424
136944,814,18827.22909,9093.73819,437.82195,30809.3764,0.18413,24.10772,9.96714
136945,814,18915.57921,17292.5763,276.94375,26119.9972,11.8866,62.88421,11.86543
136946,814,19097.22446,7847.70165,106.79729,1850.50157,96.54514,21.71339,9.37559
136947,814,19061.20864,13945.5507,123.95206,2309.45644,99.28743,24.32707,11.03304
136948,814,19255.31387,6042.33797,96.67155,1871.79362,111.39821,30.14471,10.40721
136949,814,19319.69078,4772.57334,103.68978,845.927,80.91339,21.32365,18.44861
136950,814,19322.45957,16692.37569,142.74585,3368.35613,177.46235,42.24875,16.75297
136951,814,19428.29984,10688.87829,102.22812,1187.90144,83.87911,21.64482,13.14908
136952,815,2348.76733,6698.62536,110.19963,1348.24752,90.23877,17.93887,11.29233
136953,815,2428.10253,15181.1674,150.28931,1656.68684,76.03788,17.57031,16.11392
136954,815,3514.30766,6603.962,104.45045,3563.27603,112.42041,26.63588,5.83942
136955,815,3693.88429,13355.40566,156.40689,5864.54018,52.7839,22.479,6.56979
136956,815,4742.2136,10475.15807,104.61903,1301.49311,110.95674,27.20416,15.52395
136957,815,4955.55963,10074.31956,15.73621,295.51791,129.37954,26.4904,4.86214
136958,815,5296.84308,4892.45403,96.62202,2481.96209,108.98593,29.57619,7.81055
136959,815,5297.9503,9432.0528,92.46711,1441.29397,109.65346,22.66954,9.52634
136960,815,5638.02146,10176.03837,98.68318,2447.32621,137.03523,35.64945,9.74742
136961,815,5925.68787,7538.09024,105.74139,2968.28188,112.9549,28.64562,7.53816
136962,815,6656.55211,17188.70749,101.30774,918.34985,100.17507,22.98124,17.50892
136963,815,6798.89628,5700.82324,87.61486,1057.89027,114.29977,25.54065,12.93794
136964,815,6723.21821,18368.41798,56.08408,397.93171,99.79843,16.20585,10.17874
136965,815,6881.93897,5054.15284,130.51859,1392.8422,96.03825,29.1334,23.48845
136966,815,6808.36541,6939.90886,64.55144,436.08228,119.29866,24.99546,17.41505
136967,815,6827.37364,12196.89307,110.35519,1191.1906,109.57379,19.43494,13.67124
136968,815,7234.52274,17021.57327,114.32114,913.3775,95.59401,20.84314,20.08996
136969,815,7523.56532,6045.51521,45.68838,281.46883,112.38701,21.64255,13.23548
136970,815,7972.08354,7479.39752,109.80889,2669.73407,99.74507,26.44809,8.30852
136971,815,8268.41197,8935.92252,117.76142,1797.87891,107.54231,25.10861,13.12943
136972,815,8391.70049,17149.72566,107.45995,2234.36134,107.24508,26.29982,9.40819
136973,815,8518.97704,5902.45385,102.39042,3743.52848,124.62452,33.57309,6.57916
136974,815,8650.65108,9933.06983,93.28071,2024.58045,113.44392,28.66128,8.64854
136975,815,8502.07656,17253.77497,222.85952,4014.12984,101.68299,31.48274,25.09957
136976,815,8708.48269,19196.44484,118.4824,986.56552,82.88143,15.00138,14.75197
136977,815,9326.14345,16743.25165,80.36404,2810.38891,128.51064,36.33782,6.02292
136978,815,9458.59147,3479.49919,165.89932,2836.30136,83.97413,22.74701,14.68112
136979,815,9531.56897,6949.31132,290.17846,6735.97255,72.67342,22.93192,18.65773
136980,815,9441.77475,10630.24176,89.2851,4677.46046,117.68983,37.46624,4.61195
136981,815,9826.51483,2690.48607,140.12957,1722.16108,90.62375,20.90586,15.97545
136982,815,10044.51714,9692.42842,73.65451,459.24483,121.78742,26.46797,22.02514
136983,815,10259.1689,6882.47465,123.51408,1740.86504,122.67068,30.02809,17.51162
136984,815,10614.84884,3275.6608,108.648,1677.70937,101.41194,27.27967,13.05679
136985,815,10917.41484,6604.97359,74.27424,1580.6326,123.30475,27.02789,6.96032
136986,815,11059.08368,8662.10453,134.41271,3358.23105,124.89367,43.46682,15.3953
136987,815,11117.46726,10124.3302,98.86085,1106.97838,129.32775,26.41172,15.91373
136988,815,11129.94803,19041.50137,76.92891,1118.71526,107.01288,24.95016,9.5396
136989,815,11443.72692,18573.85257,70.76804,711.95092,106.91593,23.1479,11.85761
136990,815,11506.07754,8626.95545,87.16111,2709.60315,154.69087,37.33939,7.37265
136991,815,11588.87449,7243.31436,120.81974,6988.2033,140.95446,54.16443,7.59453
136992,815,11529.29957,12120.03661,92.91158,3461.34765,128.48642,30.39307,5.46509
136993,815,11532.55066,17706.23429,95.33403,1756.7108,96.76695,22.26298,8.2202
136994,815,11602.30359,8244.78519,103.28076,2086.07517,129.43536,27.1468,9.6163
136995,815,11698.44988,9901.97126,106.22978,4646.89586,131.16795,32.93165,5.64001
136996,815,11637.08202,8821.56742,290.96877,13676.2364,64.18615,42.15309,16.77409
136997,815,12076.15544,2150.82697,101.0944,1736.97606,101.12814,34.01961,13.5898
136998,815,12059.96124,3572.92425,119.40443,920.84587,102.38635,21.26173,22.0278
136999,815,12035.85332,5444.492,110.70519,845.45092,109.94414,20.40961,19.99792
137000,815,11959.48117,9868.50714,165.04999,6992.55898,89.32757,41.2688,10.59477
137001,815,12110.54386,1193.81156,108.08664,660.80607,92.1672,11.14463,14.05622
137002,815,12207.8735,17339.77551,132.97768,1139.44537,90.73291,19.81924,20.52607
137003,815,12507.67806,12537.34204,83.99257,1504.10968,122.10441,26.97596,9.01252
137004,815,12595.8631,1970.77522,127.8392,2566.5175,97.62146,29.1731,12.47512
137005,815,12554.0159,16391.87899,106.08704,2167.69289,92.37666,27.40599,9.81782
137006,815,12595.09602,18994.80877,89.41064,4670.19742,123.94856,41.50111,5.06148
137007,815,12655.65809,6597.66451,88.37847,1973.17505,120.1181,31.33219,8.72185
137008,815,12676.37806,14865.47372,100.36953,6913.23471,105.79741,35.01382,3.7265
137009,815,12651.50863,18491.96382,104.70062,1062.9389,113.67135,25.85259,18.0364
137010,815,12881.05346,8098.65386,104.39907,781.50821,119.11461,22.40898,21.13776
137011,815,12924.24841,2946.05296,84.3767,1585.86251,114.34749,23.30105,7.59821
137012,815,12934.74863,11891.57957,120.36646,3201.52038,128.95763,40.11565,12.12755
137013,815,12890.12312,17827.93879,117.3448,1247.61923,97.60506,19.45738,14.65415
137014,815,13088.33421,4557.27329,241.79487,10504.90793,55.8837,36.69361,13.27772
137015,815,13024.33772,5575.51752,86.52677,1943.42082,121.43783,34.40695,9.28155
137016,815,12986.29984,11145.68972,96.93874,4110.56191,135.76201,33.03817,5.39108
137017,815,13193.58629,9840.05754,17.15583,296.69196,118.40406,20.41199,4.16038
137018,815,13124.18811,4699.62558,206.99548,4589.08293,110.61423,31.72396,19.21482
137019,815,13204.70121,13711.68878,84.09695,4588.44518,145.53761,39.19477,4.39888
137020,815,13316.39365,11802.74512,94.18496,1493.54583,154.16981,41.86233,16.83859
137021,815,13321.65876,18444.84011,128.52123,2149.1081,104.15636,24.39461,12.66908
137022,815,13425.56533,7839.08495,112.08353,2226.14854,145.84195,40.44933,15.24296
137023,815,13380.85093,10534.72167,85.82441,680.31096,131.75951,25.87142,19.34044
137024,815,13372.65308,12669.9111,99.34239,2457.88699,119.61743,20.62929,6.08004
137025,815,13701.36661,1092.92292,87.14383,583.55021,107.07073,20.89944,18.8757
137026,815,13709.97665,11018.69022,162.54045,5573.15899,94.58392,30.13695,9.5697
137027,815,13680.14798,19530.87159,86.83135,1247.80987,100.82238,16.60282,7.4873
137028,815,13781.3882,3164.9829,93.34078,1698.07793,124.01436,27.28364,9.79
137029,815,13774.97519,7750.53954,101.97505,3906.74152,133.35134,34.2849,6.39141
137030,815,13728.09477,11634.6466,383.3609,29337.12985,0.00001,28.022,9.29627
137031,815,13910.09454,9381.0783,99.84137,1315.83676,117.71353,27.26125,14.12087
137032,815,13931.05803,18888.86006,75.01021,704.07711,100.11555,18.28109,10.73014
137033,815,14044.63707,3684.73439,54.88812,748.35632,136.07813,28.71432,8.98241
137034,815,14222.36249,1848.26298,108.1485,1531.44001,116.94518,27.57152,14.27884
137035,815,14208.10167,12355.8128,96.34025,5437.18419,140.75618,39.70141,4.81633
137036,815,14347.76139,12607.2529,263.29119,7634.06028,108.14826,48.51263,28.09697
137037,815,14540.08932,13387.71853,124.66078,2241.97006,119.63242,32.28921,14.91986
137038,815,14562.38522,18046.69252,113.38277,3341.37869,111.24005,41.01612,10.62372
137039,815,14615.5527,5377.98301,139.21141,2342.25711,111.0322,29.01201,15.91586
137040,815,14676.92475,4032.90039,64.40223,732.49392,129.19283,24.05571,10.17665
137041,815,14840.53249,9464.95422,136.14267,2349.14673,180.94214,36.32911,18.84863
137042,815,14876.96373,16457.03692,135.82499,1344.29094,116.98842,22.21427,20.25595
137043,815,14911.72633,4580.1835,156.96061,2081.62702,103.91609,20.90645,16.47387
137044,815,14973.51928,11543.04462,92.72517,792.42664,128.9379,27.48683,20.33514
137045,815,14972.87361,13089.21311,117.46763,1632.43085,136.53195,33.47309,18.8165
137046,815,15098.4473,14586.48392,179.5283,4797.70609,125.46922,42.15414,18.35865
137047,815,15076.82529,17974.71173,190.75405,5257.04267,82.997,37.60561,16.90686
137048,815,15253.74776,3578.27638,117.04227,4712.71573,170.38127,45.02974,8.81665
137049,815,15347.59384,5489.46732,192.25977,11943.79661,90.75739,64.52118,12.90225
137050,815,15314.54115,6276.43812,85.86501,2610.93035,142.25556,35.22002,7.05451
137051,815,15304.90487,8195.32644,49.5607,299.51892,110.03863,17.50742,11.69101
137052,815,15311.7494,10615.31165,217.59839,10464.69482,98.37848,40.65641,11.9857
137053,815,15402.61323,7208.87239,91.98997,2055.77289,126.98987,29.72746,8.59183
137054,815,15372.82098,13520.88499,136.35975,2247.96745,120.4418,23.6057,13.14512
137055,815,15388.37646,3457.1913,192.88278,5916.43039,149.40159,47.09433,19.10979
137056,815,15460.34336,18961.08708,92.35192,918.66521,104.4543,21.72289,14.03491
137057,815,15493.71794,5458.9196,109.96847,4909.85145,161.44383,61.54731,10.13634
137058,815,15587.68104,2403.31826,122.61731,1590.74298,117.09151,21.83319,13.99375
137059,815,15636.13482,14656.73157,103.94451,2003.88598,148.77122,29.31284,10.84313
137060,815,15595.47607,3300.08306,325.02345,23674.98527,17.95142,36.71794,10.68042
137061,815,15714.71582,19316.60273,182.55092,2445.0518,89.79753,21.02327,18.87494
137062,815,15947.80424,5256.5128,130.60224,1962.2993,128.29232,29.3829,16.95985
137063,815,16105.29611,9712.66842,139.88821,3907.38569,107.30995,33.3578,11.15162
137064,815,16106.68829,13599.88059,108.72259,755.17892,111.64955,24.46712,25.63012
137065,815,16221.0636,14109.48106,88.58888,974.78689,119.1071,20.58923,11.72793
137066,815,16290.6149,15154.35125,116.67541,3630.98968,124.0003,39.68805,10.02432
137067,815,16403.82257,5795.13089,153.7046,1508.80886,120.12635,25.54204,26.15356
137068,815,16413.33541,10778.09319,134.22299,2906.94322,114.19444,30.94951,12.80472
137069,815,16514.63943,2052.55305,179.13475,8383.14982,107.47362,53.11692,13.20586
137070,815,16448.88299,8885.45807,68.84958,424.55026,133.7078,24.0821,19.29911
137071,815,16461.9178,9834.29864,58.98202,992.02108,175.91698,34.68516,9.17134
137072,815,16506.33086,3383.54871,112.30406,1315.45322,115.804,20.56611,13.51764
137073,815,16629.58582,18429.78367,117.50887,1993.3818,112.63761,25.64871,12.07785
137074,815,16800.46323,6762.29313,70.10116,557.4117,154.00446,28.96182,18.19823
137075,815,16764.48473,1931.3419,139.96268,6627.16952,118.35665,47.04612,9.23476
137076,815,16831.52817,5005.65759,188.14846,15024.99299,100.88472,57.32418,8.824
137077,815,16881.049,5216.44645,164.54966,9770.72093,138.69478,46.07071,8.44623
137078,815,16806.87876,12387.81641,190.4768,2365.52379,139.67026,29.51743,29.2435
137079,815,17104.19468,6117.56609,95.97921,1060.17625,130.46967,23.99412,14.37268
137080,815,17066.54628,9772.94965,89.53672,784.66547,144.72974,28.22673,19.74822
137081,815,17176.21846,16075.21364,67.70314,447.10172,171.89329,35.67627,25.96482
137082,815,17412.93493,14807.16221,143.70919,1825.67337,126.44691,34.05761,25.16165
137083,815,17359.46755,17025.498,92.25734,3903.03169,148.90506,41.70561,6.37082
137084,815,17442.90726,3918.7668,19.27154,220.51981,121.13474,21.01113,5.99999
137085,815,17538.47958,15916.04374,111.96598,1309.90354,167.54032,33.78609,21.52247
137086,815,17819.8238,2973.78766,187.83337,3125.35867,95.54281,27.65359,20.3421
137087,815,17726.18014,7345.81052,121.04185,815.9146,171.2928,30.41228,35.91149
137088,815,17900.54383,15342.89528,257.81812,6358.39802,128.372,30.11328,20.33046
137089,815,17785.38233,7072.50761,359.74834,29687.61591,0.00002,33.66131,9.62573
137090,815,17885.7895,15426.70667,259.64648,6078.04477,133.02151,30.06253,21.50702
137091,815,18012.34845,16315.56482,235.50874,8208.10198,119.2838,39.4472,17.20468
137092,815,17966.08143,890.58621,151.3662,1321.34096,91.01843,20.01157,22.91666
137093,815,18002.04293,4953.58974,207.15178,6652.31864,131.28154,35.09659,14.74417
137094,815,17938.28285,6512.17315,88.17092,734.95056,140.95908,21.7397,16.00755
137095,815,17996.24085,14130.55459,86.60004,2076.70674,174.67518,36.53355,9.21739
137096,815,18059.25453,11657.23919,113.91653,1666.36696,131.59016,36.10952,18.7178
137097,815,18029.17421,13774.93429,103.36489,2399.64075,145.57699,30.30635,9.31163
137098,815,18078.90638,16047.45512,214.29892,6007.10655,146.58413,41.34946,20.36506
137099,815,18085.11816,8183.58325,152.57737,1704.65706,140.69885,28.88516,25.75146
137100,815,18070.0763,4973.66036,258.81018,11653.82154,99.22762,34.26158,12.82721
137101,815,18256.65848,15166.86596,155.84513,2443.33253,123.26957,26.2277,17.20437
137102,815,18377.71815,2465.41551,213.66794,8978.84995,75.35228,36.14963,12.02105
137103,815,18523.43394,16207.29682,175.40164,6707.27369,208.91832,51.13838,15.21708
137104,815,18560.40038,8964.26142,110.38077,1703.39359,141.79522,30.37071,14.64736
137105,815,18620.45018,16970.32545,237.8192,15508.76687,121.66318,55.78523,13.10972
137106,815,18577.10214,5574.96728,149.87413,2298.07764,119.80519,26.05565,16.84931
137107,815,18636.94956,18836.34877,75.62813,651.5426,122.05226,23.4315,14.65636
137108,815,18696.27277,11218.72364,125.93975,3059.75523,135.22302,29.29371,10.2853
137109,815,18744.17265,7284.0629,122.92128,1045.86886,113.25933,20.88573,20.21258
137110,815,18773.70902,16119.25512,373.45535,71117.5794,0,104.50413,13.0214
137111,815,18816.14913,9879.7782,149.16914,5021.30435,129.24646,34.46186,10.18332
137112,815,18803.38478,17930.40406,451.35709,37308.22006,0.00001,30.61333,10.93461
137113,815,18720.86496,9143.03338,444.89478,34265.85599,16.37061,36.66191,13.67067
137114,815,18930.76259,10552.25016,95.69048,975.54864,129.46966,27.36188,17.5188
137115,815,18919.91364,13488.04141,127.31218,1287.02443,125.07586,19.97258,16.9427
137116,815,18912.92562,16015.67022,132.90601,10373.92514,191.74524,118.23222,13.11108
137117,815,18805.43072,18587.61255,468.81976,30105.33556,0.00001,28.58188,13.57241
137118,815,19026.43152,2105.97324,182.1947,3912.65959,79.41188,27.10392,15.1317
137119,815,19094.45237,13933.17408,96.99943,2157.5454,126.19478,30.20254,9.15635
137120,815,19000.84078,17340.34528,136.71149,5322.64295,162.27173,47.57823,11.04895
137121,815,19119.04581,7879.38521,70.79155,587.80461,112.1574,20.47918,12.74554
137122,815,19216.64054,16688.09358,159.40974,3093.51658,204.30927,45.04357,23.97297
137123,815,19276.53026,6060.56054,83.18686,1952.94709,139.97033,36.60656,9.11586
137124,815,19291.43274,4744.01152,88.57285,524.66297,103.21992,23.86648,24.44467
137125,815,19300.09883,8340.26298,76.89588,505.6002,107.31782,19.12508,15.96941
137126,815,19342.74856,10697.02828,119.97669,1376.86508,93.11502,23.57404,16.57945
137127,815,19315.52364,16693.23319,134.2731,1720.64516,226.66031,48.11114,32.80673
137128,815,19461.56361,15415.77483,83.0003,485.01797,105.16734,20.70948,20.50243
137129,816,2481.70197,15154.35032,89.83331,853.62021,76.57639,21.32209,14.08434
137130,816,3502.66122,6591.38921,103.57237,2788.16267,98.40328,29.74018,7.96568
137131,816,3689.82289,13339.52523,103.1408,2225.51767,84.66141,25.75319,8.60617
137132,816,4720.54528,10478.88814,60.95546,553.35273,94.07189,22.43617,11.37919
137133,816,5027.32535,19139.83211,62.67108,413.16627,78.03624,15.12663,11.0823
137134,816,5289.99279,4920.9422,108.18093,2202.00621,82.57291,25.49107,9.38891
137135,816,5286.90583,9417.72708,84.76728,701.7404,99.38652,25.54146,18.12731
137136,816,5614.46514,10181.16524,123.99578,4495.33476,86.25097,40.79844,9.37275
137137,816,5917.21711,7544.30704,101.48698,3541.80627,91.80122,38.21169,7.66831
137138,816,6717.77928,18314.43111,103.15215,1093.02986,74.52588,23.17983,15.42044
137139,816,6817.87451,5712.75463,89.79137,1136.68679,98.6435,23.15472,11.53909
137140,816,6848.24687,6937.58089,95.33162,1755.23794,102.34061,23.8011,8.72078
137141,816,6848.66271,12173.69939,108.07633,844.83845,83.98286,22.97999,21.39953
137142,816,6927.21878,4989.94871,107.85683,1174.0438,93.69648,27.02844,18.0457
137143,816,7229.54608,17100.24755,62.88364,462.09122,87.2468,21.86255,13.9079
137144,816,7447.48968,13908.99973,97.91843,921.2266,83.32678,19.69158,14.22468
137145,816,7968.27588,7498.92248,87.7569,1903.64429,103.50875,28.06209,8.07099
137146,816,8266.75925,8942.84132,94.78711,1309.1683,96.68066,28.17653,13.30754
137147,816,8370.01066,17173.41478,94.29979,1906.62503,91.6698,31.29483,10.11667
137148,816,8485.19021,5908.25482,91.58191,1965.02057,98.24236,24.67699,7.54283
137149,816,8658.77136,9917.56883,104.19695,2330.76133,90.35209,26.7687,8.68487
137150,816,8567.44113,17345.6379,217.97679,4430.70489,68.05138,35.07362,24.21824
137151,816,8968.29492,13918.52649,122.06757,1073.57443,72.06021,18.65229,17.51156
137152,816,9437.9053,10605.96833,86.05658,2134.56404,92.87919,30.23162,7.4769
137153,816,9462.59673,6873.1593,116.8457,1068.21175,83.58622,20.11728,17.39981
137154,816,9783.24709,2680.92844,96.08039,993.182,87.01422,21.02836,13.58106
137155,816,10916.82953,6596.39734,94.20711,4168.94767,127.90548,46.08545,6.80362
137156,816,11004.38584,8794.33402,167.96731,4821.67539,77.96909,37.2463,14.27426
137157,816,11027.1031,8684.78543,182.84778,5426.99674,73.56826,38.04665,15.27424
137158,816,11141.87344,10086.82152,86.07485,1170.51358,110.20243,28.3212,12.50959
137159,816,11437.74081,18626.47802,87.06881,1026.89403,80.22716,21.1764,11.10198
137160,816,11573.94861,7181.97113,91.0408,6935.45242,183.48406,46.50994,3.98453
137161,816,11535.60935,12108.56727,97.17724,3930.89011,119.34891,32.45787,5.55903
137162,816,11534.71109,17688.30831,88.82273,3331.26286,104.28325,27.65711,4.8386
137163,816,11632.98318,8234.20817,87.5735,1639.77315,108.76561,22.44891,7.60867
137164,816,11671.6448,9911.28512,96.99722,4725.81889,120.23446,36.4054,5.15379
137165,816,11761.51653,8953.03213,59.02995,463.65832,108.67947,25.2924,14.25825
137166,816,11778.20578,16801.15903,122.26355,1203.10588,81.52081,19.32493,16.26586
137167,816,11984.92259,5404.30188,69.03543,324.85859,96.88629,17.47037,18.61441
137168,816,12063.59838,3635.24007,112.4807,4033.76878,88.33425,30.06457,6.58873
137169,816,11825.91531,9906.51132,155.97127,3263.80603,106.07726,43.26842,20.96435
137170,816,12100.9289,2196.11259,94.67933,1224.33931,102.64757,26.71777,13.48352
137171,816,12526.83903,12530.55677,96.54659,1948.12881,102.93219,25.61304,8.62707
137172,816,12580.56455,1960.79689,120.18159,2100.16279,95.26121,28.29483,13.11307
137173,816,12586.30214,16384.42342,99.80093,1142.20172,78.94019,19.90787,12.11732
137174,816,12677.55824,14863.58578,97.30418,7412.69101,94.81341,44.91967,4.08488
137175,816,12657.37265,18450.26967,91.51722,1261.80907,98.40027,24.63523,11.43289
137176,816,12806.40917,5408.06678,215.64192,4619.6824,75.56562,36.50697,23.66107
137177,816,12964.28363,8114.30695,204.66588,2302.22076,97.36909,26.83716,31.49031
137178,816,12865.85226,17871.71069,44.78349,268.08209,91.94363,17.58127,11.16984
137179,816,12910.07769,2903.5175,117.18613,2069.41037,95.80654,30.91241,13.78441
137180,816,12922.38488,11877.04382,95.12947,2151.13374,137.48905,37.92424,10.93762
137181,816,13021.6138,5576.92004,82.68415,1872.77764,121.50229,33.45233,8.64282
137182,816,12994.45495,6189.00958,94.09043,1741.70294,111.91028,27.22841,9.67682
137183,816,12974.71628,11140.99642,83.811,5291.34427,142.97082,39.6051,3.86671
137184,816,13179.33727,4764.07722,101.31356,727.65213,102.59229,21.21223,20.35265
137185,816,13149.65009,9835.17939,124.59309,1331.96022,89.45142,22.6005,17.66076
137186,816,13195.77616,13713.83731,87.72478,2860.25114,113.89239,35.59911,6.78503
137187,816,13301.08043,11782.59428,71.74344,1143.8514,156.96912,32.23106,10.44045
137188,816,13316.33121,18437.04748,106.03339,2113.45914,94.60159,31.18837,11.3147
137189,816,13529.72067,7820.8253,199.0553,8124.94161,80.65746,53.68789,16.87889
137190,816,13359.13263,10544.8944,52.1045,327.25773,106.39755,23.26475,15.03921
137191,816,13388.29347,12658.14494,98.40143,3489.70534,116.18151,32.18912,6.30776
137192,816,13677.59911,1104.33321,99.76227,697.28524,81.5654,18.70715,18.33601
137193,816,13669.1257,19559.70323,112.65491,1674.21395,86.92938,22.61291,11.77299
137194,816,13768.71641,7761.80954,93.54077,6753.1504,134.58541,42.19142,3.9382
137195,816,13891.65129,9364.17514,97.07592,1503.22353,104.67114,21.40958,9.492
137196,816,13742.8594,11702.04473,389.53454,28046.09311,0.00002,30.37391,10.76887
137197,816,13929.0829,18893.59954,110.83278,952.91591,90.12352,27.36599,23.55643
137198,816,14080.85813,3684.45171,123.60919,1171.48121,111.17099,25.84652,22.3803
137199,816,14237.5396,18206.57729,195.12261,3541.88502,73.88066,24.12342,17.02835
137200,816,14229.81551,1814.58082,77.13432,1151.71368,100.23814,24.58574,9.20226
137201,816,14202.39258,12350.2077,89.5001,5343.54499,135.40987,43.97141,4.70058
137202,816,14451.97502,12740.84963,88.75025,1350.34217,136.39081,49.15613,19.45895
137203,816,14559.9099,3252.35752,143.95751,5159.18256,107.24739,36.74866,9.84884
137204,816,14530.60701,13416.36835,79.5192,944.94967,134.72685,32.00773,14.9708
137205,816,14563.52052,17801.05307,207.47256,3458.98641,87.71448,23.54764,19.15636
137206,816,14588.10915,18050.28656,151.88435,3803.86074,111.08032,50.28635,19.82087
